% Model,COMSOL_Inductor32_Magnet3x4_Design3.mph
% Version,COMSOL 6.2.0.290
% Date,"Apr 10 2025, 12:44"
% Table,Table 1 - Global Evaluation 1
% Position (mm),Current (A),"Electromagnetic force, z component (N)"
0,-3.85,0.0010963208898694538
0,0,-0.037425535162455004
0,3.85,-0.05079026347635507
0.25,-3.85,-0.07083395849667382
0.25,0,-0.16003143358819327
0.25,3.85,-0.20730232848692187
0.5,-3.85,-0.015953444923635235
0.5,0,-0.08105504016084064
0.5,3.85,-0.11615283756261927
0.75,-3.85,0.004949374414104479
0.75,0,-0.046492355935285556
0.75,3.85,-0.074795239016229
1,-3.85,0.014067186927548603
1,0,-0.029040064509362112
1,3.85,-0.053237292862907654
1.25,-3.85,0.01832027981646167
1.25,0,-0.019170204482406028
1.25,3.85,-0.04061784782422423
1.5,-3.85,0.01842018858721156
1.5,0,-0.015147615644353019
1.5,3.85,-0.034615308370236825
1.75,-3.85,0.018805065600635218
1.75,0,-0.01224003922617467
1.75,3.85,-0.03057300364672516
2,-3.85,0.018216153580246502
2,0,-0.011032891067782352
2,3.85,-0.028582104691516785
2.2500000000000004,-3.85,0.017581265247930078
2.2500000000000004,0,-0.010496043060435889
2.2500000000000004,3.85,-0.027642531384049374
2.5,-3.85,0.016460878523431144
2.5,0,-0.01113215380460375
2.5,3.85,-0.028541903800306384
2.75,-3.85,0.015110428767200978
2.75,0,-0.012418544637616769
2.75,3.85,-0.03037099524458378
3,-3.85,0.014757750905781714
3,0,-0.013170683012864004
3,3.85,-0.03231390420649019
3.2500000000000004,-3.85,0.013998602809437655
3.2500000000000004,0,-0.01483102224429192
3.2500000000000004,3.85,-0.03580456334381807
3.5,-3.85,0.013155081326892526
3.5,0,-0.017088485087146554
3.5,3.85,-0.040702417391605045
3.75,-3.85,0.012772837914818258
3.75,0,-0.019122916775940302
3.75,3.85,-0.04591802603246403
4,-3.85,0.011632969630798184
4,0,-0.02129526452204028
4,3.85,-0.050636435844725075
4.25,-3.85,0.010888967328249982
4.25,0,-0.02132652589559625
4.25,3.85,-0.05090730218879508
4.500000000000001,-3.85,0.01024705220810701
4.500000000000001,0,-0.019923092912064094
4.500000000000001,3.85,-0.047864981869100154
4.75,-3.85,0.009518879608110986
4.75,0,-0.018247329766085507
4.75,3.85,-0.043947180779736805
5,-3.85,0.008640349872634928
5,0,-0.016728637667869695
5,3.85,-0.0401463180793403
5.25,-3.85,0.008269788473824341
5.25,0,-0.014906312511285907
5.25,3.85,-0.03624483617341964
5.5,-3.85,0.007598164060687446
5.5,0,-0.013559788407289913
5.5,3.85,-0.03300630976072247
5.75,-3.85,0.006824710730213485
5.75,0,-0.012532106049077507
5.75,3.85,-0.030314233929592177
6,-3.85,0.005726141062655787
6,0,-0.011992240953179578
6,3.85,-0.028267351727649603
