% Model,COMSOL_Inductor31_Magnet5x5.mph
% Version,COMSOL 6.2.0.290
% Date,"Mar 12 2025, 17:09"
% Table,Table 1 - Global Evaluation 1
% Position (mm),Current (A),"Electromagnetic force, z component (N)"
0,-0.4,0.6834436979629868
0,0,0.7351591371850122
0,0.4,0.7861349916774214
0.2,-0.4,1.868377872322765
0.2,0,1.918560975865018
0.2,0.4,1.9681379780008157
0.4,-0.4,1.4678818389230661
0.4,0,1.5108555361329765
0.4,0.4,1.5532551611193737
0.6000000000000001,-0.4,1.1781648779503893
0.6000000000000001,0,1.2152330129677584
0.6000000000000001,0.4,1.2513540965646475
0.8,-0.4,0.951257011827605
0.8,0,0.9834895084560599
0.8,0.4,1.0142206720230367
1,-0.4,0.7664848210068222
1,0,0.7950170380247114
1,0.4,0.821900662559468
1.2000000000000002,-0.4,0.6186065387949642
1.2000000000000002,0,0.6421982777159856
1.2000000000000002,0.4,0.6634987874042761
1.4000000000000001,-0.4,0.4888807683708887
1.4000000000000001,0,0.505048912793664
1.4000000000000001,0.4,0.5200887825890753
1.6,-0.4,0.37766018819705427
1.6,0,0.3908152469205752
1.6,0.4,0.4033787342841534
1.8000000000000003,-0.4,0.28762859075618186
1.8000000000000003,0,0.29971296273693476
1.8000000000000003,0.4,0.31074890596034566
2,-0.4,0.22103992438927483
2,0,0.23426637665612934
2,0.4,0.24395560423244697
2.2,-0.4,0.16659136467285604
2.2,0,0.18336969765891503
2.2,0.4,0.1919020414699941
2.4000000000000004,-0.4,0.12898587306489476
2.4000000000000004,0,0.15033135221517316
2.4000000000000004,0.4,0.15785840002813484
2.6000000000000005,-0.4,0.10045546783160049
2.6000000000000005,0,0.1247126433887649
2.6000000000000005,0.4,0.13138295784745313
2.8000000000000003,-0.4,0.08388698968080528
2.8000000000000003,0,0.10916145363586237
2.8000000000000003,0.4,0.11523398101357205
3,-0.4,0.07538999443340588
3,0,0.10012169992231627
3,0.4,0.10599476357018428
3.2,-0.4,0.07286417778473799
3.2,0,0.09627379343791703
3.2,0.4,0.10196706059497643
3.4000000000000004,-0.4,0.07558094641775723
3.4000000000000004,0,0.09711823014599133
3.4000000000000004,0.4,0.10271577665940676
3.6000000000000005,-0.4,0.08567038193460788
3.6000000000000005,0,0.10492877154291516
3.6000000000000005,0.4,0.11055392051406591
3.8000000000000003,-0.4,0.10335291071814831
3.8000000000000003,0,0.12018555841516415
3.8000000000000003,0.4,0.1258284222103117
4,-0.4,0.12499471337867404
4,0,0.13951751961975858
4,0.4,0.14502871322902058
4.2,-0.4,0.15334601643362608
4.2,0,0.165724710175917
4.2,0.4,0.17097278126183352
4.4,-0.4,0.18394744276869884
4.4,0,0.1944165029774668
4.4,0.4,0.19928875109203334
4.6000000000000005,-0.4,0.2232705778490516
4.6000000000000005,0,0.23204336254174215
4.6000000000000005,0.4,0.23646938337171053
4.800000000000001,-0.4,0.2595229418581749
4.800000000000001,0,0.2668152846839841
4.800000000000001,0.4,0.2707534957708302
5,-0.4,0.29413809540182834
5,0,0.30015567442816765
5,0.4,0.3035964513296594
