% Model,LightTouch_Shielded.mph
% Version,COMSOL 6.2.0.290
% Date,"Jun 17 2025, 18:47"
% Table,Table 1 - Global Evaluation 1
% Position (mm),Current (A),"Electromagnetic force, z component (N)"
2.2500000000000004,1.8,0.020395465909885443
2.2500000000000004,1.9000000000000001,0.02332378171882335
2.2500000000000004,2,0.0262288138925447
2.2500000000000004,2.1,0.029109429276830814
2.2500000000000004,2.2,0.03197028325842902
2.2500000000000004,2.3000000000000003,0.03479915627800411
2.2500000000000004,2.4000000000000004,0.03760420092553974
2.2500000000000004,2.5,0.040376705114847956
2.2500000000000004,2.6,0.04312671519600274
2.2500000000000004,2.7,0.04585227535870611
2.2500000000000004,2.8000000000000003,0.048558122752683744
2.2500000000000004,2.9000000000000004,0.05124824158443403
2.2500000000000004,3,0.05392455356198744
2.2500000000000004,3.1,0.056587675107969915
2.2500000000000004,3.2,0.05923972118495197
2.2500000000000004,3.3000000000000003,0.06188153932170426
2.2500000000000004,3.4000000000000004,0.06451473133128323
2.2500000000000004,3.5,0.06713966117056853
2.2500000000000004,3.6,0.06975650905168679
2.2500000000000004,3.7,0.07236616104285898
2.2500000000000004,3.8000000000000003,0.07496993925879049
2.2500000000000004,3.9000000000000004,0.07756811345218598
2.2500000000000004,4,0.08016174191157603
2.2500000000000004,4.1000000000000005,0.08275062243133417
2.2500000000000004,4.2,0.08533495605885544
2.2500000000000004,4.3,0.08791450870922096
2.2500000000000004,4.4,0.0904906626074654
2.2500000000000004,4.5,0.09306329781401969
2.2500000000000004,4.6000000000000005,0.09563333259760184
2.5,0,-0.08192683019126358
2.5,0.1,-0.07210399604748019
2.5,0.2,-0.06117611397424573
2.5,0.30000000000000004,-0.05022236453368995
2.5,0.4,-0.03928243224142188
2.5,0.5,-0.02908338724995444
2.5,0.6000000000000001,-0.0206922437610356
2.5,0.7000000000000001,-0.01445786440005016
2.5,0.8,-0.009645791829905383
2.5,0.9,-0.005976615123544362
2.5,1,-0.0027688288281854517
2.5,1.1,1.6498193057720018E-4
2.5,1.2000000000000002,0.0029233659056941315
2.5,1.3,0.005566150859547574
2.5,1.4000000000000001,0.00812994397829674
2.5,1.5,0.010637725552224182
2.5,1.6,0.013104108439885433
2.5,1.7000000000000002,0.015544284372310977
2.5,1.8,0.017965533320224047
2.5,1.9000000000000001,0.020373966929147773
2.5,2,0.0227720662207672
2.5,2.1,0.025157320710781108
2.5,2.2,0.027528646747952995
2.5,2.3000000000000003,0.02987855578506278
2.5,2.4000000000000004,0.032206071894268995
2.5,2.5,0.03451055751169824
2.5,2.6,0.036798659475841516
2.5,2.7,0.03906887396210694
2.5,2.8000000000000003,0.04132562629719247
2.5,2.9000000000000004,0.043571219703306026
2.5,3,0.045806434388640245
2.5,3.1,0.04803255169970584
2.5,3.2,0.05025091297926068
2.5,3.3000000000000003,0.05246261977680569
2.5,3.4000000000000004,0.05466839598224185
2.5,3.5,0.056868641256442976
2.5,3.6,0.05906337598416062
2.5,3.7,0.06125357808024271
2.5,3.8000000000000003,0.06343968567241723
2.5,3.9000000000000004,0.06562212160890464
2.5,4,0.06780143248553189
2.5,4.1000000000000005,0.06997814318360558
2.5,4.2,0.07215172376363004
2.5,4.3,0.07432251496629216
2.5,4.4,0.07649140579993731
2.5,4.5,0.07865853362495598
2.5,4.6000000000000005,0.08082397891179494
2.75,0,-0.06791435718589989
2.75,0.1,-0.05870477835293509
2.75,0.2,-0.048994231563170995
2.75,0.30000000000000004,-0.03929934564016548
2.75,0.4,-0.02968611079092718
2.75,0.5,-0.021196851625491106
2.75,0.6000000000000001,-0.014815569409286227
2.75,0.7000000000000001,-0.010189523729655278
2.75,0.8,-0.006732316347953798
2.75,0.9,-0.003970578423256883
2.75,1,-0.0015050403679606065
2.75,1.1,7.832165371952565E-4
2.75,1.2000000000000002,0.0029644730102354566
2.75,1.3,0.005078978092433581
2.75,1.4000000000000001,0.007148367344509477
2.75,1.5,0.00918912377244645
2.75,1.6,0.011212829223448925
2.75,1.7000000000000002,0.013228216975601973
2.75,1.8,0.01523629368639948
2.75,1.9000000000000001,0.017241135373258505
2.75,2,0.01924125609898907
2.75,2.1,0.02123562456404748
2.75,2.2,0.023214910387091964
2.75,2.3000000000000003,0.025180635071242234
2.75,2.4000000000000004,0.02712562000561561
2.75,2.5,0.029056069845645096
2.75,2.6,0.03097285411968169
2.75,2.7,0.03287633330635612
2.75,2.8000000000000003,0.03477060868642959
2.75,2.9000000000000004,0.036657286796306726
2.75,3,0.03853644919559117
2.75,3.1,0.040409742538140364
2.75,3.2,0.04227826418526293
2.75,3.3000000000000003,0.04414217371159879
2.75,3.4000000000000004,0.04600234492574045
2.75,3.5,0.04785824408607254
2.75,3.6,0.049710626303015266
2.75,3.7,0.05156016151093163
