% Model,LightTouch_Unshielded.mph
% Version,COMSOL 6.2.0.290
% Date,"Jun 17 2025, 13:13"
% Table,Table 1 - Global Evaluation 1
% Position (mm),Current (A),"Electromagnetic force, z component (N)"
0.5,3.2,-0.19342112326046995
0.5,3.3000000000000003,-0.18012202706090719
0.5,3.4000000000000004,-0.167040384394559
0.5,3.5,-0.15419146026846245
0.5,3.6,-0.14152686961904257
0.5,3.7,-0.12902879757558888
0.5,3.8000000000000003,-0.11669486833126107
0.5,3.9000000000000004,-0.10451853939959638
0.5,4,-0.09236266968518161
0.5,4.1000000000000005,-0.08052077215238065
0.5,4.2,-0.06874830128343708
0.5,4.3,-0.05705336972775953
0.5,4.4,-0.04544565229797594
0.5,4.5,-0.03393178172526526
0.5,4.6000000000000005,-0.022514018908476034
0.75,0,-0.6353665155386485
0.75,0.1,-0.6305655091833042
0.75,0.2,-0.6240088810378513
0.75,0.30000000000000004,-0.6113840783316067
0.75,0.4,-0.5906197000616097
0.75,0.5,-0.5642528178747221
0.75,0.6000000000000001,-0.5358399939962107
0.75,0.7000000000000001,-0.5066051533817049
0.75,0.8,-0.476952057051152
0.75,0.9,-0.44703955413853086
0.75,1,-0.4168763577861297
0.75,1.1,-0.3865644897881228
0.75,1.2000000000000002,-0.35641145198234453
0.75,1.3,-0.32736660958429004
0.75,1.4000000000000001,-0.3015766644272568
0.75,1.5,-0.27939003579586574
0.75,1.6,-0.26096915844919993
0.75,1.7000000000000002,-0.24428033097698526
0.75,1.8,-0.2287270325266249
0.75,1.9000000000000001,-0.21402378593060728
0.75,2,-0.20002108751897874
0.75,2.1,-0.18658944355129956
0.75,2.2,-0.173638031995562
0.75,2.3000000000000003,-0.16112130798552238
0.75,2.4000000000000004,-0.14897443393117393
0.75,2.5,-0.1371604626257738
0.75,2.6,-0.12564591042153286
0.75,2.7,-0.11440597015701869
0.75,2.8000000000000003,-0.10341625546276394
0.75,2.9000000000000004,-0.09267321110970506
0.75,3,-0.08215085671686864
0.75,3.1,-0.07184259769682973
0.75,3.2,-0.06172409139118929
0.75,3.3000000000000003,-0.05177475948178679
0.75,3.4000000000000004,-0.041991498998366426
0.75,3.5,-0.032345173700975054
0.75,3.6,-0.022817912016572794
0.75,3.7,-0.013419453024412963
0.75,3.8000000000000003,-0.0041361373542519175
0.75,3.9000000000000004,0.005065920769582977
0.75,4,0.014174279589638824
0.75,4.1000000000000005,0.02319702866607202
0.75,4.2,0.032142261486882116
0.75,4.3,0.04101157875639788
0.75,4.4,0.0498077989738885
0.75,4.5,0.058542636745082595
0.75,4.6000000000000005,0.06723841249948682
1,0,-0.43201571347671835
1,0.1,-0.4282032769395948
1,0.2,-0.42179571380743863
1,0.30000000000000004,-0.4108100656705206
1,0.4,-0.39373376547991945
1,0.5,-0.37184459808608494
1,0.6000000000000001,-0.3471233446458556
1,0.7000000000000001,-0.32176603926747105
1,0.8,-0.29616976404531414
1,0.9,-0.27044852964064914
1,1,-0.24483301980969457
1,1.1,-0.2198277222458663
1,1.2000000000000002,-0.19667267622770065
1,1.3,-0.17699492585116783
