,,,-494.879990816E-3,19.8999996,,,,,-494.879990816E-3,20.10000038,,,,,-494.879990816E-3,20.20000076,
,,,-494.720011950E-3,20.30000114,,,,,-494.720011950E-3,20.10000038,,,,,-494.720011950E-3,20.20000076,
,,,-494.560003281E-3,19.8999996,,,,,-494.560003281E-3,20.30000114,,,,,-494.560003281E-3,20.0000000,
,,,-494.399994612E-3,20.30000114,,,,,-494.399994612E-3,20.10000038,,,,,-494.399994612E-3,20.20000076,
,,,-494.239985943E-3,19.8999996,,,,,-494.239985943E-3,20.10000038,,,,,-494.239985943E-3,20.0000000,
,,,-494.080007076E-3,20.30000114,,,,,-494.080007076E-3,20.10000038,,,,,-494.080007076E-3,20.0000000,
,,,-493.919998407E-3,19.8999996,,,,,-493.919998407E-3,20.10000038,,,,,-493.919998407E-3,20.20000076,
,,,-493.759989738E-3,20.30000114,,,,,-493.759989738E-3,20.10000038,,,,,-493.759989738E-3,20.20000076,
,,,-493.600010872E-3,19.8999996,,,,,-493.600010872E-3,20.10000038,,,,,-493.600010872E-3,20.0000000,
,,,-493.440002203E-3,20.30000114,,,,,-493.440002203E-3,20.10000038,,,,,-493.440002203E-3,20.20000076,
,,,-493.279993534E-3,19.8999996,,,,,-493.279993534E-3,20.10000038,,,,,-493.279993534E-3,20.0000000,
,,,-493.120014668E-3,20.30000114,,,,,-493.120014668E-3,20.10000038,,,,,-493.120014668E-3,20.0000000,
,,,-492.960005999E-3,19.8999996,,,,,-492.960005999E-3,20.10000038,,,,,-492.960005999E-3,20.0000000,
,,,-492.799997330E-3,20.30000114,,,,,-492.799997330E-3,20.10000038,,,,,-492.799997330E-3,20.0000000,
,,,-492.639988661E-3,19.8999996,,,,,-492.639988661E-3,20.10000038,,,,,-492.639988661E-3,20.20000076,
,,,-492.480009794E-3,20.30000114,,,,,-492.480009794E-3,20.10000038,,,,,-492.480009794E-3,20.20000076,
,,,-492.320001125E-3,19.8999996,,,,,-492.320001125E-3,20.10000038,,,,,-492.320001125E-3,20.20000076,
,,,-492.159992456E-3,20.30000114,,,,,-492.159992456E-3,20.30000114,,,,,-492.159992456E-3,20.20000076,
,,,-492.000013590E-3,19.8999996,,,,,-492.000013590E-3,20.10000038,,,,,-492.000013590E-3,20.0000000,
,,,-491.840004921E-3,20.50000000,,,,,-491.840004921E-3,20.10000038,,,,,-491.840004921E-3,20.20000076,
,,,-491.679996252E-3,19.8999996,,,,,-491.679996252E-3,20.10000038,,,,,-491.679996252E-3,20.0000000,
,,,-491.519987583E-3,20.30000114,,,,,-491.519987583E-3,20.10000038,,,,,-491.519987583E-3,20.0000000,
,,,-491.360008717E-3,19.8999996,,,,,-491.360008717E-3,20.10000038,,,,,-491.360008717E-3,20.0000000,
,,,-491.200000048E-3,20.30000114,,,,,-491.200000048E-3,20.10000038,,,,,-491.200000048E-3,20.0000000,
,,,-491.039991379E-3,19.8999996,,,,,-491.039991379E-3,20.10000038,,,,,-491.039991379E-3,20.0000000,
,,,-490.880012512E-3,20.30000114,,,,,-490.880012512E-3,20.10000038,,,,,-490.880012512E-3,20.0000000,
,,,-490.720003843E-3,19.8999996,,,,,-490.720003843E-3,20.10000038,,,,,-490.720003843E-3,20.20000076,
,,,-490.559995174E-3,20.30000114,,,,,-490.559995174E-3,20.10000038,,,,,-490.559995174E-3,20.0000000,
,,,-490.399986506E-3,19.8999996,,,,,-490.399986506E-3,20.10000038,,,,,-490.399986506E-3,20.20000076,
,,,-490.240007639E-3,20.50000000,,,,,-490.240007639E-3,20.10000038,,,,,-490.240007639E-3,20.0000000,
,,,-490.079998970E-3,19.8999996,,,,,-490.079998970E-3,20.10000038,,,,,-490.079998970E-3,20.0000000,
,,,-489.919990301E-3,20.30000114,,,,,-489.919990301E-3,20.10000038,,,,,-489.919990301E-3,20.0000000,
,,,-489.760011435E-3,19.8999996,,,,,-489.760011435E-3,20.10000038,,,,,-489.760011435E-3,20.0000000,
,,,-489.600002766E-3,20.30000114,,,,,-489.600002766E-3,20.10000038,,,,,-489.600002766E-3,20.0000000,
,,,-489.439994097E-3,19.8999996,,,,,-489.439994097E-3,20.30000114,,,,,-489.439994097E-3,20.0000000,
,,,-489.279985428E-3,20.30000114,,,,,-489.279985428E-3,20.10000038,,,,,-489.279985428E-3,20.0000000,
,,,-489.120006561E-3,19.8999996,,,,,-489.120006561E-3,20.10000038,,,,,-489.120006561E-3,20.0000000,
,,,-488.959997892E-3,20.50000000,,,,,-488.959997892E-3,20.10000038,,,,,-488.959997892E-3,20.20000076,
,,,-488.799989223E-3,19.8999996,,,,,-488.799989223E-3,20.10000038,,,,,-488.799989223E-3,20.20000076,
,,,-488.640010357E-3,20.30000114,,,,,-488.640010357E-3,20.10000038,,,,,-488.640010357E-3,20.20000076,
,,,-488.480001688E-3,19.8999996,,,,,-488.480001688E-3,20.30000114,,,,,-488.480001688E-3,20.20000076,
,,,-488.319993019E-3,20.30000114,,,,,-488.319993019E-3,20.30000114,,,,,-488.319993019E-3,20.0000000,
,,,-488.160014153E-3,19.8999996,,,,,-488.160014153E-3,20.10000038,,,,,-488.160014153E-3,20.20000076,
,,,-488.000005484E-3,20.30000114,,,,,-488.000005484E-3,20.10000038,,,,,-488.000005484E-3,20.20000076,
,,,-487.839996815E-3,19.8999996,,,,,-487.839996815E-3,20.10000038,,,,,-487.839996815E-3,20.20000076,
,,,-487.679988146E-3,20.50000000,,,,,-487.679988146E-3,20.10000038,,,,,-487.679988146E-3,20.20000076,
,,,-487.520009279E-3,19.8999996,,,,,-487.520009279E-3,20.10000038,,,,,-487.520009279E-3,20.0000000,
,,,-487.360000610E-3,20.50000000,,,,,-487.360000610E-3,20.10000038,,,,,-487.360000610E-3,20.0000000,
,,,-487.199991941E-3,19.8999996,,,,,-487.199991941E-3,20.10000038,,,,,-487.199991941E-3,20.0000000,
,,,-487.040013075E-3,20.30000114,,,,,-487.040013075E-3,20.10000038,,,,,-487.040013075E-3,20.0000000,
,,,-486.880004406E-3,19.8999996,,,,,-486.880004406E-3,20.10000038,,,,,-486.880004406E-3,20.0000000,
,,,-486.719995737E-3,20.30000114,,,,,-486.719995737E-3,20.10000038,,,,,-486.719995737E-3,20.20000076,
,,,-486.559987068E-3,19.8999996,,,,,-486.559987068E-3,20.10000038,,,,,-486.559987068E-3,20.0000000,
,,,-486.400008202E-3,20.30000114,,,,,-486.400008202E-3,20.10000038,,,,,-486.400008202E-3,20.0000000,
,,,-486.239999533E-3,19.8999996,,,,,-486.239999533E-3,20.30000114,,,,,-486.239999533E-3,20.20000076,
,,,-486.079990864E-3,20.30000114,,,,,-486.079990864E-3,20.10000038,,,,,-486.079990864E-3,20.0000000,
,,,-485.920011997E-3,19.8999996,,,,,-485.920011997E-3,20.10000038,,,,,-485.920011997E-3,20.0000000,
,,,-485.760003328E-3,20.30000114,,,,,-485.760003328E-3,20.10000038,,,,,-485.760003328E-3,20.0000000,
,,,-485.599994659E-3,19.8999996,,,,,-485.599994659E-3,20.10000038,,,,,-485.599994659E-3,20.0000000,
,,,-485.439985991E-3,20.30000114,,,,,-485.439985991E-3,20.30000114,,,,,-485.439985991E-3,20.0000000,
,,,-485.280007124E-3,19.8999996,,,,,-485.280007124E-3,20.10000038,,,,,-485.280007124E-3,20.0000000,
,,,-485.119998455E-3,20.30000114,,,,,-485.119998455E-3,20.10000038,,,,,-485.119998455E-3,20.20000076,
,,,-484.959989786E-3,19.8999996,,,,,-484.959989786E-3,20.10000038,,,,,-484.959989786E-3,20.0000000,
,,,-484.800010920E-3,20.30000114,,,,,-484.800010920E-3,20.10000038,,,,,-484.800010920E-3,20.0000000,
,,,-484.640002251E-3,19.8999996,,,,,-484.640002251E-3,20.10000038,,,,,-484.640002251E-3,20.0000000,
,,,-484.479993582E-3,20.30000114,,,,,-484.479993582E-3,20.10000038,,,,,-484.479993582E-3,20.20000076,
,,,-484.320014715E-3,19.8999996,,,,,-484.320014715E-3,20.10000038,,,,,-484.320014715E-3,20.0000000,
,,,-484.160006046E-3,20.30000114,,,,,-484.160006046E-3,20.10000038,,,,,-484.160006046E-3,20.0000000,
,,,-483.999997377E-3,19.8999996,,,,,-483.999997377E-3,20.10000038,,,,,-483.999997377E-3,20.20000076,
,,,-483.839988708E-3,20.30000114,,,,,-483.839988708E-3,20.10000038,,,,,-483.839988708E-3,20.0000000,
,,,-483.680009842E-3,19.8999996,,,,,-483.680009842E-3,20.10000038,,,,,-483.680009842E-3,20.0000000,
,,,-483.520001173E-3,20.30000114,,,,,-483.520001173E-3,20.10000038,,,,,-483.520001173E-3,20.20000076,
,,,-483.359992504E-3,19.8999996,,,,,-483.359992504E-3,20.10000038,,,,,-483.359992504E-3,20.0000000,
,,,-483.200013638E-3,20.30000114,,,,,-483.200013638E-3,20.10000038,,,,,-483.200013638E-3,20.0000000,
,,,-483.040004969E-3,19.8999996,,,,,-483.040004969E-3,20.10000038,,,,,-483.040004969E-3,20.20000076,
,,,-482.879996300E-3,20.30000114,,,,,-482.879996300E-3,20.10000038,,,,,-482.879996300E-3,20.0000000,
,,,-482.719987631E-3,19.8999996,,,,,-482.719987631E-3,20.10000038,,,,,-482.719987631E-3,20.0000000,
,,,-482.560008764E-3,20.30000114,,,,,-482.560008764E-3,20.10000038,,,,,-482.560008764E-3,20.20000076,
,,,-482.400000095E-3,19.8999996,,,,,-482.400000095E-3,20.10000038,,,,,-482.400000095E-3,20.0000000,
,,,-482.239991426E-3,20.30000114,,,,,-482.239991426E-3,20.10000038,,,,,-482.239991426E-3,20.20000076,
,,,-482.080012560E-3,19.8999996,,,,,-482.080012560E-3,20.10000038,,,,,-482.080012560E-3,20.0000000,
,,,-481.920003891E-3,20.30000114,,,,,-481.920003891E-3,20.10000038,,,,,-481.920003891E-3,20.20000076,
,,,-481.759995222E-3,19.8999996,,,,,-481.759995222E-3,20.10000038,,,,,-481.759995222E-3,20.0000000,
,,,-481.599986553E-3,20.50000000,,,,,-481.599986553E-3,20.10000038,,,,,-481.599986553E-3,20.0000000,
,,,-481.440007687E-3,19.8999996,,,,,-481.440007687E-3,20.10000038,,,,,-481.440007687E-3,20.0000000,
,,,-481.279999018E-3,20.30000114,,,,,-481.279999018E-3,20.10000038,,,,,-481.279999018E-3,20.0000000,
,,,-481.119990349E-3,19.8999996,,,,,-481.119990349E-3,20.10000038,,,,,-481.119990349E-3,20.0000000,
,,,-480.960011482E-3,20.30000114,,,,,-480.960011482E-3,20.10000038,,,,,-480.960011482E-3,20.20000076,
,,,-480.800002813E-3,19.8999996,,,,,-480.800002813E-3,20.10000038,,,,,-480.800002813E-3,20.20000076,
,,,-480.639994144E-3,20.30000114,,,,,-480.639994144E-3,20.30000114,,,,,-480.639994144E-3,20.20000076,
,,,-480.480015278E-3,19.8999996,,,,,-480.480015278E-3,20.10000038,,,,,-480.480015278E-3,20.0000000,
,,,-480.320006609E-3,20.30000114,,,,,-480.320006609E-3,20.10000038,,,,,-480.320006609E-3,20.20000076,
,,,-480.159997940E-3,19.8999996,,,,,-480.159997940E-3,20.10000038,,,,,-480.159997940E-3,20.0000000,
,,,-479.999989271E-3,20.30000114,,,,,-479.999989271E-3,20.10000038,,,,,-479.999989271E-3,20.0000000,
,,,-479.840010405E-3,19.8999996,,,,,-479.840010405E-3,20.10000038,,,,,-479.840010405E-3,20.0000000,
,,,-479.680001736E-3,20.30000114,,,,,-479.680001736E-3,20.10000038,,,,,-479.680001736E-3,20.20000076,
,,,-479.519993067E-3,19.8999996,,,,,-479.519993067E-3,20.10000038,,,,,-479.519993067E-3,20.0000000,
,,,-479.360014200E-3,20.30000114,,,,,-479.360014200E-3,20.10000038,,,,,-479.360014200E-3,20.0000000,
,,,-479.200005531E-3,19.8999996,,,,,-479.200005531E-3,20.10000038,,,,,-479.200005531E-3,20.0000000,
,,,-479.039996862E-3,20.30000114,,,,,-479.039996862E-3,20.10000038,,,,,-479.039996862E-3,20.20000076,
,,,-478.879988194E-3,19.8999996,,,,,-478.879988194E-3,20.10000038,,,,,-478.879988194E-3,20.0000000,
,,,-478.720009327E-3,20.30000114,,,,,-478.720009327E-3,20.10000038,,,,,-478.720009327E-3,20.20000076,
,,,-478.560000658E-3,19.8999996,,,,,-478.560000658E-3,20.10000038,,,,,-478.560000658E-3,20.0000000,
,,,-478.399991989E-3,20.30000114,,,,,-478.399991989E-3,20.10000038,,,,,-478.399991989E-3,20.0000000,
,,,-478.240013123E-3,19.8999996,,,,,-478.240013123E-3,20.10000038,,,,,-478.240013123E-3,20.0000000,
,,,-478.080004454E-3,20.30000114,,,,,-478.080004454E-3,20.10000038,,,,,-478.080004454E-3,20.0000000,
,,,-477.919995785E-3,19.8999996,,,,,-477.919995785E-3,20.10000038,,,,,-477.919995785E-3,20.0000000,
,,,-477.759987116E-3,20.30000114,,,,,-477.759987116E-3,20.10000038,,,,,-477.759987116E-3,20.20000076,
,,,-477.600008249E-3,19.8999996,,,,,-477.600008249E-3,20.10000038,,,,,-477.600008249E-3,20.0000000,
,,,-477.439999580E-3,20.30000114,,,,,-477.439999580E-3,20.10000038,,,,,-477.439999580E-3,20.20000076,
,,,-477.279990911E-3,19.8999996,,,,,-477.279990911E-3,20.30000114,,,,,-477.279990911E-3,20.0000000,
,,,-477.120012045E-3,20.30000114,,,,,-477.120012045E-3,20.10000038,,,,,-477.120012045E-3,20.20000076,
,,,-476.960003376E-3,19.8999996,,,,,-476.960003376E-3,20.10000038,,,,,-476.960003376E-3,20.20000076,
,,,-476.799994707E-3,20.30000114,,,,,-476.799994707E-3,20.10000038,,,,,-476.799994707E-3,20.20000076,
,,,-476.639986038E-3,19.8999996,,,,,-476.639986038E-3,20.30000114,,,,,-476.639986038E-3,20.0000000,
,,,-476.480007172E-3,20.30000114,,,,,-476.480007172E-3,20.10000038,,,,,-476.480007172E-3,20.0000000,
,,,-476.319998503E-3,19.8999996,,,,,-476.319998503E-3,20.10000038,,,,,-476.319998503E-3,20.0000000,
,,,-476.159989834E-3,20.30000114,,,,,-476.159989834E-3,20.10000038,,,,,-476.159989834E-3,20.20000076,
,,,-476.000010967E-3,19.8999996,,,,,-476.000010967E-3,20.10000038,,,,,-476.000010967E-3,20.0000000,
,,,-475.840002298E-3,20.30000114,,,,,-475.840002298E-3,20.10000038,,,,,-475.840002298E-3,20.0000000,
,,,-475.679993629E-3,19.8999996,,,,,-475.679993629E-3,20.10000038,,,,,-475.679993629E-3,20.0000000,
,,,-475.520014763E-3,20.30000114,,,,,-475.520014763E-3,20.10000038,,,,,-475.520014763E-3,20.0000000,
,,,-475.360006094E-3,19.8999996,,,,,-475.360006094E-3,20.10000038,,,,,-475.360006094E-3,20.0000000,
,,,-475.199997425E-3,20.30000114,,,,,-475.199997425E-3,20.10000038,,,,,-475.199997425E-3,20.0000000,
,,,-475.039988756E-3,19.8999996,,,,,-475.039988756E-3,20.10000038,,,,,-475.039988756E-3,20.20000076,
,,,-474.880009890E-3,20.30000114,,,,,-474.880009890E-3,20.10000038,,,,,-474.880009890E-3,20.0000000,
,,,-474.720001221E-3,19.8999996,,,,,-474.720001221E-3,20.10000038,,,,,-474.720001221E-3,20.0000000,
,,,-474.559992552E-3,20.50000000,,,,,-474.559992552E-3,20.10000038,,,,,-474.559992552E-3,20.0000000,
,,,-474.400013685E-3,19.8999996,,,,,-474.400013685E-3,20.10000038,,,,,-474.400013685E-3,20.0000000,
,,,-474.240005016E-3,20.30000114,,,,,-474.240005016E-3,20.10000038,,,,,-474.240005016E-3,20.0000000,
,,,-474.079996347E-3,19.8999996,,,,,-474.079996347E-3,20.10000038,,,,,-474.079996347E-3,20.20000076,
,,,-473.919987679E-3,20.30000114,,,,,-473.919987679E-3,20.10000038,,,,,-473.919987679E-3,20.0000000,
,,,-473.760008812E-3,19.8999996,,,,,-473.760008812E-3,20.10000038,,,,,-473.760008812E-3,20.0000000,
,,,-473.600000143E-3,20.30000114,,,,,-473.600000143E-3,20.10000038,,,,,-473.600000143E-3,20.20000076,
,,,-473.439991474E-3,19.8999996,,,,,-473.439991474E-3,20.10000038,,,,,-473.439991474E-3,20.0000000,
,,,-473.280012608E-3,20.30000114,,,,,-473.280012608E-3,20.10000038,,,,,-473.280012608E-3,20.20000076,
,,,-473.120003939E-3,19.8999996,,,,,-473.120003939E-3,20.30000114,,,,,-473.120003939E-3,20.20000076,
,,,-472.959995270E-3,20.30000114,,,,,-472.959995270E-3,20.10000038,,,,,-472.959995270E-3,20.0000000,
,,,-472.799986601E-3,19.8999996,,,,,-472.799986601E-3,20.10000038,,,,,-472.799986601E-3,20.0000000,
,,,-472.640007734E-3,20.30000114,,,,,-472.640007734E-3,20.10000038,,,,,-472.640007734E-3,20.0000000,
,,,-472.479999065E-3,19.8999996,,,,,-472.479999065E-3,20.10000038,,,,,-472.479999065E-3,20.0000000,
,,,-472.319990396E-3,20.30000114,,,,,-472.319990396E-3,20.10000038,,,,,-472.319990396E-3,20.0000000,
,,,-472.160011530E-3,19.8999996,,,,,-472.160011530E-3,20.10000038,,,,,-472.160011530E-3,20.20000076,
,,,-472.000002861E-3,20.30000114,,,,,-472.000002861E-3,20.10000038,,,,,-472.000002861E-3,20.0000000,
,,,-471.839994192E-3,19.8999996,,,,,-471.839994192E-3,20.10000038,,,,,-471.839994192E-3,20.0000000,
,,,-471.680015326E-3,20.30000114,,,,,-471.680015326E-3,20.10000038,,,,,-471.680015326E-3,20.0000000,
,,,-471.520006657E-3,19.8999996,,,,,-471.520006657E-3,20.10000038,,,,,-471.520006657E-3,20.0000000,
,,,-471.359997988E-3,20.30000114,,,,,-471.359997988E-3,20.10000038,,,,,-471.359997988E-3,20.0000000,
,,,-471.199989319E-3,19.8999996,,,,,-471.199989319E-3,20.10000038,,,,,-471.199989319E-3,20.0000000,
,,,-471.040010452E-3,20.30000114,,,,,-471.040010452E-3,20.10000038,,,,,-471.040010452E-3,20.20000076,
,,,-470.880001783E-3,19.8999996,,,,,-470.880001783E-3,20.30000114,,,,,-470.880001783E-3,20.0000000,
,,,-470.719993114E-3,20.50000000,,,,,-470.719993114E-3,20.30000114,,,,,-470.719993114E-3,20.0000000,
,,,-470.560014248E-3,19.8999996,,,,,-470.560014248E-3,20.10000038,,,,,-470.560014248E-3,20.20000076,
,,,-470.400005579E-3,20.30000114,,,,,-470.400005579E-3,20.10000038,,,,,-470.400005579E-3,20.0000000,
,,,-470.239996910E-3,19.8999996,,,,,-470.239996910E-3,20.30000114,,,,,-470.239996910E-3,20.0000000,
,,,-470.079988241E-3,20.30000114,,,,,-470.079988241E-3,20.10000038,,,,,-470.079988241E-3,20.20000076,
,,,-469.920009375E-3,19.8999996,,,,,-469.920009375E-3,20.10000038,,,,,-469.920009375E-3,20.0000000,
,,,-469.760000706E-3,20.30000114,,,,,-469.760000706E-3,20.10000038,,,,,-469.760000706E-3,20.0000000,
,,,-469.599992037E-3,19.8999996,,,,,-469.599992037E-3,20.10000038,,,,,-469.599992037E-3,20.0000000,
,,,-469.440013170E-3,20.30000114,,,,,-469.440013170E-3,20.10000038,,,,,-469.440013170E-3,20.0000000,
,,,-469.280004501E-3,19.8999996,,,,,-469.280004501E-3,20.10000038,,,,,-469.280004501E-3,20.0000000,
,,,-469.119995832E-3,20.30000114,,,,,-469.119995832E-3,20.10000038,,,,,-469.119995832E-3,20.0000000,
,,,-468.959987164E-3,19.8999996,,,,,-468.959987164E-3,20.10000038,,,,,-468.959987164E-3,20.0000000,
,,,-468.800008297E-3,20.30000114,,,,,-468.800008297E-3,20.10000038,,,,,-468.800008297E-3,20.0000000,
,,,-468.639999628E-3,19.8999996,,,,,-468.639999628E-3,20.10000038,,,,,-468.639999628E-3,20.0000000,
,,,-468.479990959E-3,20.30000114,,,,,-468.479990959E-3,20.30000114,,,,,-468.479990959E-3,20.0000000,
,,,-468.320012093E-3,19.8999996,,,,,-468.320012093E-3,20.10000038,,,,,-468.320012093E-3,20.0000000,
,,,-468.160003424E-3,20.30000114,,,,,-468.160003424E-3,20.10000038,,,,,-468.160003424E-3,20.0000000,
,,,-467.999994755E-3,19.8999996,,,,,-467.999994755E-3,20.10000038,,,,,-467.999994755E-3,19.8000011,
,,,-467.839986086E-3,20.30000114,,,,,-467.839986086E-3,20.10000038,,,,,-467.839986086E-3,19.8000011,
,,,-467.680007219E-3,19.8999996,,,,,-467.680007219E-3,20.10000038,,,,,-467.680007219E-3,19.8000011,
,,,-467.519998550E-3,20.30000114,,,,,-467.519998550E-3,20.10000038,,,,,-467.519998550E-3,19.8000011,
,,,-467.359989882E-3,19.8999996,,,,,-467.359989882E-3,20.10000038,,,,,-467.359989882E-3,19.6000004,
,,,-467.200011015E-3,20.30000114,,,,,-467.200011015E-3,20.10000038,,,,,-467.200011015E-3,19.6000004,
,,,-467.040002346E-3,19.8999996,,,,,-467.040002346E-3,20.10000038,,,,,-467.040002346E-3,19.8000011,
,,,-466.879993677E-3,20.30000114,,,,,-466.879993677E-3,20.10000038,,,,,-466.879993677E-3,19.6000004,
,,,-466.720014811E-3,19.8999996,,,,,-466.720014811E-3,20.10000038,,,,,-466.720014811E-3,19.6000004,
,,,-466.560006142E-3,20.30000114,,,,,-466.560006142E-3,20.10000038,,,,,-466.560006142E-3,19.6000004,
,,,-466.399997473E-3,19.8999996,,,,,-466.399997473E-3,20.10000038,,,,,-466.399997473E-3,19.6000004,
,,,-466.239988804E-3,20.30000114,,,,,-466.239988804E-3,20.10000038,,,,,-466.239988804E-3,19.6000004,
,,,-466.080009937E-3,19.8999996,,,,,-466.080009937E-3,20.10000038,,,,,-466.080009937E-3,19.6000004,
,,,-465.920001268E-3,20.30000114,,,,,-465.920001268E-3,20.10000038,,,,,-465.920001268E-3,19.6000004,
,,,-465.759992599E-3,19.8999996,,,,,-465.759992599E-3,20.10000038,,,,,-465.759992599E-3,19.3999996,
,,,-465.600013733E-3,20.30000114,,,,,-465.600013733E-3,20.10000038,,,,,-465.600013733E-3,19.3999996,
,,,-465.440005064E-3,19.8999996,,,,,-465.440005064E-3,20.10000038,,,,,-465.440005064E-3,19.3999996,
,,,-465.279996395E-3,20.30000114,,,,,-465.279996395E-3,20.10000038,,,,,-465.279996395E-3,19.3999996,
,,,-465.119987726E-3,19.8999996,,,,,-465.119987726E-3,20.10000038,,,,,-465.119987726E-3,19.3999996,
,,,-464.960008860E-3,20.30000114,,,,,-464.960008860E-3,20.10000038,,,,,-464.960008860E-3,19.3999996,
,,,-464.800000191E-3,19.8999996,,,,,-464.800000191E-3,20.10000038,,,,,-464.800000191E-3,19.2000008,
,,,-464.639991522E-3,20.30000114,,,,,-464.639991522E-3,20.10000038,,,,,-464.639991522E-3,19.3999996,
,,,-464.480012655E-3,19.8999996,,,,,-464.480012655E-3,20.10000038,,,,,-464.480012655E-3,19.2000008,
,,,-464.320003986E-3,20.50000000,,,,,-464.320003986E-3,20.10000038,,,,,-464.320003986E-3,19.2000008,
,,,-464.159995317E-3,19.8999996,,,,,-464.159995317E-3,20.10000038,,,,,-464.159995317E-3,19.3999996,
