,,,-48.08000475E-3,2.0600002,,,,,-48.08000475E-3,2.1200001,,,,,-48.08000475E-3,2.0400002,,,,,-48.08000475E-3,2.1000001,
,,,-48.06400463E-3,2.1800001,,,,,-48.06400463E-3,2.1400001,,,,,-48.06400463E-3,2.1800001,,,,,-48.06400463E-3,2.1200001,
,,,-48.04800451E-3,2.0800002,,,,,-48.04800451E-3,2.1200001,,,,,-48.04800451E-3,2.0600002,,,,,-48.04800451E-3,2.1200001,
,,,-48.03200439E-3,2.1800001,,,,,-48.03200439E-3,2.1600001,,,,,-48.03200439E-3,2.1600001,,,,,-48.03200439E-3,2.1400001,
,,,-48.01600426E-3,2.0600002,,,,,-48.01600426E-3,2.1400001,,,,,-48.01600426E-3,2.0400002,,,,,-48.01600426E-3,2.1200001,
,,,-48.00000414E-3,2.2000000,,,,,-48.00000414E-3,2.1200001,,,,,-48.00000414E-3,2.1800001,,,,,-48.00000414E-3,2.1200001,
,,,-47.98400402E-3,2.0600002,,,,,-47.98400402E-3,2.1200001,,,,,-47.98400402E-3,2.0400002,,,,,-47.98400402E-3,2.1000001,
,,,-47.96800390E-3,2.2000000,,,,,-47.96800390E-3,2.1200001,,,,,-47.96800390E-3,2.1800001,,,,,-47.96800390E-3,2.1200001,
,,,-47.95200378E-3,2.0800002,,,,,-47.95200378E-3,2.1000001,,,,,-47.95200378E-3,2.0600002,,,,,-47.95200378E-3,2.1200001,
,,,-47.93600366E-3,2.1800001,,,,,-47.93600366E-3,2.1400001,,,,,-47.93600366E-3,2.1600001,,,,,-47.93600366E-3,2.1200001,
,,,-47.92000353E-3,2.0600002,,,,,-47.92000353E-3,2.1200001,,,,,-47.92000353E-3,2.0400002,,,,,-47.92000353E-3,2.1000001,
,,,-47.90400341E-3,2.2000000,,,,,-47.90400341E-3,2.1200001,,,,,-47.90400341E-3,2.1800001,,,,,-47.90400341E-3,2.1200001,
,,,-47.88800329E-3,2.0600002,,,,,-47.88800329E-3,2.1200001,,,,,-47.88800329E-3,2.0400002,,,,,-47.88800329E-3,2.1200001,
,,,-47.87200317E-3,2.2000000,,,,,-47.87200317E-3,2.1200001,,,,,-47.87200317E-3,2.1600001,,,,,-47.87200317E-3,2.1200001,
,,,-47.85600305E-3,2.0600002,,,,,-47.85600305E-3,2.1200001,,,,,-47.85600305E-3,2.0600002,,,,,-47.85600305E-3,2.1200001,
,,,-47.84000292E-3,2.1600001,,,,,-47.84000292E-3,2.1200001,,,,,-47.84000292E-3,2.1600001,,,,,-47.84000292E-3,2.1200001,
,,,-47.82400280E-3,2.0600002,,,,,-47.82400280E-3,2.1200001,,,,,-47.82400280E-3,2.0400002,,,,,-47.82400280E-3,2.1200001,
,,,-47.80800268E-3,2.1800001,,,,,-47.80800268E-3,2.1000001,,,,,-47.80800268E-3,2.1800001,,,,,-47.80800268E-3,2.1000001,
,,,-47.79200256E-3,2.0800002,,,,,-47.79200256E-3,2.1000001,,,,,-47.79200256E-3,2.0600002,,,,,-47.79200256E-3,2.1200001,
,,,-47.77600244E-3,2.1600001,,,,,-47.77600244E-3,2.1200001,,,,,-47.77600244E-3,2.1600001,,,,,-47.77600244E-3,2.1200001,
,,,-47.76000604E-3,2.0400002,,,,,-47.76000604E-3,2.1400001,,,,,-47.76000604E-3,2.0400002,,,,,-47.76000604E-3,2.1000001,
,,,-47.74400592E-3,2.1800001,,,,,-47.74400592E-3,2.1200001,,,,,-47.74400592E-3,2.1800001,,,,,-47.74400592E-3,2.1200001,
,,,-47.72800580E-3,2.0800002,,,,,-47.72800580E-3,2.1200001,,,,,-47.72800580E-3,2.0600002,,,,,-47.72800580E-3,2.1000001,
,,,-47.71200567E-3,2.1600001,,,,,-47.71200567E-3,2.1200001,,,,,-47.71200567E-3,2.1600001,,,,,-47.71200567E-3,2.1000001,
,,,-47.69600555E-3,2.0600002,,,,,-47.69600555E-3,2.1200001,,,,,-47.69600555E-3,2.0400002,,,,,-47.69600555E-3,2.1000001,
,,,-47.68000543E-3,2.2000000,,,,,-47.68000543E-3,2.1200001,,,,,-47.68000543E-3,2.1600001,,,,,-47.68000543E-3,2.1000001,
,,,-47.66400531E-3,2.0800002,,,,,-47.66400531E-3,2.1200001,,,,,-47.66400531E-3,2.0600002,,,,,-47.66400531E-3,2.1000001,
,,,-47.64800519E-3,2.1600001,,,,,-47.64800519E-3,2.1200001,,,,,-47.64800519E-3,2.1600001,,,,,-47.64800519E-3,2.1200001,
,,,-47.63200507E-3,2.0600002,,,,,-47.63200507E-3,2.1200001,,,,,-47.63200507E-3,2.0400002,,,,,-47.63200507E-3,2.1000001,
,,,-47.61600494E-3,2.2000000,,,,,-47.61600494E-3,2.1200001,,,,,-47.61600494E-3,2.1600001,,,,,-47.61600494E-3,2.1200001,
,,,-47.60000482E-3,2.0600002,,,,,-47.60000482E-3,2.1200001,,,,,-47.60000482E-3,2.0400002,,,,,-47.60000482E-3,2.1200001,
,,,-47.58400470E-3,2.1800001,,,,,-47.58400470E-3,2.1200001,,,,,-47.58400470E-3,2.1600001,,,,,-47.58400470E-3,2.1200001,
,,,-47.56800458E-3,2.0800002,,,,,-47.56800458E-3,2.1200001,,,,,-47.56800458E-3,2.0600002,,,,,-47.56800458E-3,2.1200001,
,,,-47.55200446E-3,2.1800001,,,,,-47.55200446E-3,2.1400001,,,,,-47.55200446E-3,2.1600001,,,,,-47.55200446E-3,2.1200001,
,,,-47.53600433E-3,2.0600002,,,,,-47.53600433E-3,2.1200001,,,,,-47.53600433E-3,2.0400002,,,,,-47.53600433E-3,2.1000001,
,,,-47.52000421E-3,2.1800001,,,,,-47.52000421E-3,2.1200001,,,,,-47.52000421E-3,2.1600001,,,,,-47.52000421E-3,2.1000001,
