46.54971313,7888.536155,7917.980521,7918.030848,3065.256314
46.55361938,7889.010481,7918.454957,7918.505253,3065.55362
46.56143188,7889.95905,7919.403744,7919.45398,3066.148211
46.56924438,7890.907535,7920.352447,7920.402624,3066.74278
46.57705688,7891.855937,7921.301067,7921.351183,3067.337327
46.59268188,7893.752407,7923.197974,7923.24797,3068.526334
46.60830688,7895.648544,7925.094546,7925.144422,3069.715253
46.61221313,7896.122558,7925.568669,7925.618514,3070.012478
46.62002563,7897.070501,7926.51683,7926.566615,3070.606905
46.62393188,7897.544452,7926.99089,7927.040645,3070.904113
46.63174438,7898.492271,7927.938926,7927.988621,3071.498507
46.63565063,7898.966159,7928.412923,7928.462588,3071.795699
46.63760376,7899.203098,7928.649917,7928.699567,3071.944293
46.64151001,7899.676956,7929.123883,7929.173503,3072.241477
46.64346313,7899.913879,7929.36086,7929.410465,3072.390067
46.64736938,7900.387705,7929.834795,7929.88437,3072.687242
46.64932251,7900.624613,7930.071757,7930.121317,3072.835829
46.65322876,7901.098408,7930.545661,7930.595191,3073.132996
46.66104126,7902.045914,7931.493384,7931.542854,3073.727308
46.66494751,7902.519646,7931.967225,7932.016665,3074.024459
46.67276001,7903.467028,7932.914824,7932.964203,3074.618738
46.67666626,7903.940698,7933.388602,7933.437952,3074.915873
46.68447876,7904.887955,7934.336076,7934.385365,3075.510119
46.68838501,7905.361562,7934.809792,7934.859051,3075.807237
46.69619751,7906.308694,7935.75714,7935.80634,3076.401451
46.71182251,7908.202625,7937.651504,7937.700583,3077.589791
46.71963501,7909.149507,7938.598603,7938.647622,3078.183939
46.73526001,7911.042939,7940.492467,7940.541366,3079.372147
46.76651001,7914.828472,7944.278864,7944.327523,3081.748212
46.78213501,7916.720906,7946.17173,7946.220268,3082.936156
46.81338501,7920.504445,7949.95613,7950.004429,3085.311692
46.87588501,7928.06621,7957.519611,7957.56743,3090.06135
46.90713501,7931.845765,7961.300023,7961.347602,3092.435825
46.96963501,7939.399569,7968.855534,7968.902634,3097.183354
47.09463501,7954.485989,7983.945344,7983.991488,3106.672701
47.34463501,7984.574368,8014.040409,8014.084648,3125.628299
47.42655563,7994.424744,8023.892966,8023.936582,3131.837227
47.59039688,8014.089342,8043.561885,8043.604256,3144.245059
47.79519844,8038.613754,8068.091636,8068.132455,3159.739049
48,8063.081986,8092.565146,8092.604417,3175.217104
48.40960312,8111.794974,8141.288448,8141.324642,3206.10844
48.60840273,8135.385173,8164.883596,8164.9183,3221.086079
49.00600195,8182.356691,8211.864794,8211.896534,3250.978945
49.50300097,8240.746871,8270.266734,8270.294793,3288.245767
50,8298.814967,8328.346259,8328.370662,3325.41166
50.99399805,8413.679607,8443.232497,8443.249684,3399.327451
52,8528.646029,8558.219556,8558.229534,3473.697907
52.5,8585.470866,8615.054358,8615.060777,3510.551734
53.25,8670.00537,8699.603172,8699.604304,3565.581635
54,8753.843974,8783.455473,8783.45137,3620.356603
55,8864.407486,8894.036206,8894.025212,3692.927536
56,8973.765261,9003.410209,9003.392411,3765.027651
58,9187.777386,9217.451157,9217.420089,3907.287078
58.5,9240.988338,9270.669097,9270.634733,3942.729846
58.6875,9260.90147,9290.584821,9290.549224,3956.003676
58.78125,9270.847806,9300.532445,9300.496232,3962.636285
58.96875,9290.699652,9320.386838,9320.349396,3975.884237
59.0625,9300.615382,9330.303834,9330.265779,3982.503893
59.25,9320.406165,9350.097122,9350.057842,3995.725886
59.34375,9330.291401,9359.983602,9359.943711,4002.332548
59.53125,9350.021344,9379.716007,9379.674896,4015.528501
59.765625,9374.620641,9404.318336,9404.275705,4031.996229
60,9399.156993,9428.857676,9428.81353,4048.436671
60.46875,9447.979401,9477.685886,9477.638727,4081.207842
60.66015625,9467.873585,9497.58241,9497.534023,4094.571071
61.04296875,9507.496212,9537.209603,9537.158773,4121.223901
61.52148438,9556.767066,9586.485989,9586.432123,4154.424346
62,9605.782017,9635.506303,9635.449419,4187.508678
62.95703125,9702.800318,9732.53468,9732.471831,4253.209066
64,9807.34428,9837.088889,9837.01962,4324.248563
64.5,9857.191793,9886.941152,9886.868825,4358.1757
65.25,9931.359052,9961.115185,9961.038313,4408.774306
66,10004.92782,10034.69039,10034.60901,4459.079635
67,10101.96835,10131.73892,10131.65162,4525.629557
68,10197.97036,10227.74839,10227.65522,4591.653619
70,10385.91779,10415.70873,10415.60411,4721.586761
72,10569.90354,10599.70559,10599.58979,4849.399251
74,10750.01989,10779.83145,10779.70472,4975.0904
76,10927.59713,10957.4172,10957.27973,5099.368817
78,11101.84175,11131.6691,11131.5211,5221.766957
80,11272.54488,11302.37826,11302.21997,5342.133952
82,11439.69226,11469.5305,11469.36216,5460.426131
84,11603.33336,11633.1754,11632.99723,5576.637278
86,11763.5375,11793.38237,11793.1946,5690.775355
88,11920.37922,11950.22606,11950.0289,5802.854608
90,12073.93342,12103.78145,12103.57512,5912.892754
92,12224.27376,12254.1223,12253.90699,6020.909842
92.5,12261.3601,12291.20866,12290.99114,6047.599306
93.25,12316.62429,12346.47281,12346.25201,6087.399997
94,12371.45269,12401.3011,12401.07703,6126.921364
94.25,12389.63232,12419.48067,12419.25552,6140.033195
94.75,12425.8484,12455.69662,12455.46931,6166.164453
94.90625,12437.12677,12466.97494,12466.74696,6174.305205
95.21875,12459.62791,12489.47597,12489.24665,6190.550733
95.31640625,12466.64432,12496.49234,12496.26261,6195.617625
95.51171875,12480.65551,12510.50346,12510.27289,6205.737389
95.75585938,12498.12903,12527.97688,12527.74527,6218.360837
95.81689453,12502.49039,12532.33821,12532.10634,6221.512142
95.90844727,12509.02717,12538.87495,12538.6427,6226.235687
96,12515.55766,12545.4054,12545.17275,6230.955138
96.04577637,12518.82054,12548.66826,12548.43542,6233.31333
96.1373291,12525.34159,12555.18927,12554.95604,6238.026646
96.18310547,12528.59976,12558.44742,12558.214,6240.381771
96.20599365,12530.22826,12560.0759,12559.84238,6241.558951
96.25177002,12533.48408,12563.33169,12563.09798,6243.912544
96.34332275,12539.98787,12569.83544,12569.60135,6248.614627
96.52642822,12552.97045,12582.81792,12582.58306,6258.002487
96.61798096,12559.45549,12589.30291,12589.06766,6262.692343
96.80108643,12572.40063,12602.24795,12602.01193,6272.055778
97.16729736,12598.19157,12628.03867,12627.80112,6290.717699
97.58364868,12627.38589,12657.23273,12656.99344,6311.85103
98,12656.45299,12686.29954,12686.05853,6332.900878
98.83270264,12714.08295,12743.92886,12743.68443,6374.668525
100,12793.89149,12823.73636,12823.4872,6432.571952
102,12927.82289,12957.66565,12957.40856,6529.908559
104,13059.00582,13088.84617,13088.58132,6625.400246
106,13187.49969,13217.33737,13217.06492,6719.075384
108,13313.36251,13343.19729,13342.91742,6810.962683
110,13436.65091,13466.4826,13466.19546,6901.091041
112,13557.42018,13587.24861,13586.95435,6989.489449
114,13675.7243,13705.54931,13705.2481,7076.186934
116,13791.61595,13821.43742,13821.12939,7161.212444
118,13905.14659,13934.96441,13934.64972,7244.594891
120,14016.3665,14046.18058,14045.85936,7326.363027
122,14125.32476,14155.13503,14154.80742,7406.545438
124,14232.06934,14261.87573,14261.54188,7485.170522
126,14336.6471,14366.44957,14366.1096,7562.266404
128,14439.10385,14468.90235,14468.55639,7637.860999
130,14539.48433,14569.27884,14568.92702,7711.981917
132,14637.8323,14667.6228,14667.26524,7784.656456
134,14734.19051,14763.977,14763.61382,7855.911623
136,14828.60078,14858.38325,14858.01457,7925.774061
138,14921.66397,14951.44242,14951.06833,7994.672202
140,15013.11894,15042.89339,15042.51398,8062.417207
142,15102.79654,15132.567,15132.18237,8128.88587
144,15190.66152,15220.42801,15220.03827,8194.050719
146,15276.7387,15306.50124,15306.10651,8257.927083
148,15361.06148,15390.82009,15390.42047,8320.537217
150,15443.67282,15473.42754,15473.02313,8381.909766
152,15524.60703,15554.35789,15553.94879,8442.067771
154,15603.89883,15633.64586,15633.23217,8501.034656
156,15681.58251,15711.32575,15710.90757,8558.833717
158,15757.69177,15787.43126,15787.00869,8615.48794
160,15832.2596,15861.99539,15861.56851,8671.019931
162,15905.31826,15935.05039,15934.6193,8725.451881
164,15976.89933,16006.62785,16006.19262,8778.805545
166,16047.03366,16076.75861,16076.31934,8831.102244
168,16115.75142,16145.47285,16145.02963,8882.362869
170,16183.08212,16212.80009,16212.35299,8932.607911
172,16249.05464,16278.76919,16278.31829,8981.857565
174,16313.69725,16343.40843,16342.95382,9030.131854
176,16377.03768,16406.74554,16406.28729,9077.450633
178,16439.10308,16468.80768,16468.34587,9123.83351
180,16499.92006,16529.62145,16529.15615,9169.299736
182,16559.51467,16589.2129,16588.74419,9213.868147
184,16617.9124,16647.60753,16647.13547,9257.557138
186,16675.13818,16704.83026,16704.35493,9300.384666
188,16731.21642,16760.9055,16760.42696,9342.368267
190,16786.17098,16815.85711,16815.37543,9383.525071
192,16840.02521,16869.70843,16869.22368,9423.871818
194,16892.80193,16922.4823,16921.99455,9463.424873
196,16944.5235,16974.20106,16973.71036,9502.20024
198,16995.21175,17024.88656,17024.39297,9540.213573
200,17044.88807,17074.56017,17074.06375,9577.480192
202,17093.57337,17123.24281,17122.74362,9614.015088
204,17141.28809,17170.95492,17170.45302,9649.832938
206,17188.05227,17217.71652,17217.21196,9684.948112
208,17233.88546,17263.54719,17263.04003,9719.374681
210,17278.80684,17308.46609,17307.95638,9753.126428
212,17322.83514,17352.49195,17351.97975,9786.216852
214,17365.9887,17395.64313,17395.12848,9818.659178
216,17408.28549,17437.93756,17437.42053,9850.466364
218,17449.74306,17479.39283,17478.87345,9881.651109
220,17490.37861,17520.02613,17519.50445,9912.225858
222,17530.20899,17559.85429,17559.33036,9942.202809
224,17569.25066,17598.89379,17598.36765,9971.59392
226,17607.51977,17637.16076,17636.63247,10000.41091
228,17645.03211,17674.67101,17674.1406,10028.66527
230,17681.80314,17711.43999,17710.90751,10056.36826
230.5,17690.88079,17720.51713,17719.98414,10063.20838
231.25,17704.41276,17734.04835,17733.51459,10073.40568
232,17717.84388,17747.47872,17746.94421,10083.52792
233,17735.59678,17765.23062,17764.69512,10096.90866
234,17753.17373,17782.8066,17782.2701,10110.1584
234.25,17757.54057,17787.17319,17786.63644,10113.45043
234.75,17766.24173,17795.87386,17795.33663,10120.01029
235.375,17777.05746,17806.68899,17806.15115,10128.16489
236,17787.7728,17817.40373,17816.86528,10136.2447
236.625,17798.4219,17828.05224,17827.51319,10144.27518
237.3125,17810.05634,17839.68602,17839.14632,10153.04941
238,17821.61175,17851.24078,17850.70044,10161.76477
239,17838.25412,17867.88223,17867.34095,10174.31835
240,17854.73269,17884.35987,17883.81766,10186.74989
242,17887.04777,17916.67314,17916.12912,10211.13473
244,17918.73375,17948.35733,17947.81153,10235.05107
246,17949.8033,17979.42513,17978.87759,10258.50849
248,17980.26887,18009.88899,18009.33974,10281.51634
250,18010.14267,18039.76109,18039.21018,10304.0838
252,18039.62729,18069.24405,18068.69149,10326.36168
254,18068.60005,18098.21518,18097.661,10348.25874
256,18097.02757,18126.64109,18126.08532,10369.75021
258,18124.90625,18154.51819,18153.96087,10390.83346
260,18152.24237,18181.85276,18181.29391,10411.51317
262,18179.04534,18208.65421,18208.09387,10431.79634
264,18205.32549,18234.93286,18234.37106,10451.69063
266,18231.09329,18260.69919,18260.13596,10471.2038
268,18256.35912,18285.96358,18285.39895,10490.34352
268.5,18262.59763,18292.20173,18291.63675,10495.07045
269.25,18271.89818,18301.50175,18300.93625,10502.11827
270,18281.13042,18310.73346,18310.16746,10509.11526
271,18293.33493,18322.93727,18322.37059,10518.36632
272,18305.42029,18335.02194,18334.45459,10527.52869
273,18317.3877,18346.98867,18346.42065,10536.60325
274,18329.23836,18358.83865,18358.26998,10545.59089
275,18340.97347,18370.57308,18370.00376,10554.49249
276,18352.59421,18382.19315,18381.62319,10563.30891
277,18364.10173,18393.70002,18393.12942,10572.04101
278,18375.49721,18405.09484,18404.52361,10580.68965
279,18386.78178,18416.37876,18415.80691,10589.25566
280,18397.95659,18427.55292,18426.98045,10597.73988
281,18409.02274,18438.61843,18438.04535,10606.14313
282,18419.98134,18449.57641,18449.00273,10614.46622
283,18430.83351,18460.42795,18459.85367,10622.70997
284,18441.58031,18471.17413,18470.59926,10630.87516
285,18452.22283,18481.81604,18481.24058,10638.9626
285.25,18454.86722,18484.46027,18483.88467,10640.97234
285.625,18458.82175,18488.41457,18487.83875,10643.97797
286,18462.76184,18492.35444,18491.7784,10646.97284
286.75,18470.59907,18500.19121,18499.61474,10652.93052
287.375,18477.06683,18506.6586,18506.08177,10657.84806
288,18483.49548,18513.08688,18512.5097,10662.73643
288.625,18489.88529,18519.47632,18518.89879,10667.5958
289.3125,18496.8674,18526.45802,18525.88011,10672.90628
290,18503.80315,18533.39337,18532.81508,10678.18216
291,18513.79444,18543.38409,18542.80524,10685.7837
292,18523.68963,18553.27871,18552.69932,10693.31349
294,18543.10333,18572.69128,18572.11083,10708.09175
296,18562.14787,18591.73472,18591.15323,10722.59421
298,18580.83065,18610.41641,18609.8339,10736.82631
300,18599.1589,18628.74359,18628.16008,10750.79337
