% Model,COMSOL_Inductor32_Magnet3x4_Design4.mph
% Version,COMSOL 6.2.0.290
% Date,"Apr 10 2025, 17:15"
% Table,Table 1 - Global Evaluation 1
% Position (mm),Current (A),"Electromagnetic force, z component (N)"
0,-3.85,-0.044648640326790945
0,0,-0.0664803631102816
0,3.85,-0.07893191029254783
0.25,-3.85,-0.0423976445766896
0.25,0,-0.06727504809522517
0.25,3.85,-0.08090350603313223
0.5,-3.85,-0.022426382701004832
0.5,0,-0.0463986186411684
0.5,3.85,-0.05976929765955297
0.75,-3.85,-0.012786422878996062
0.75,0,-0.03582338838204335
0.75,3.85,-0.04884626477303572
1,-3.85,-0.0056620494404615584
1,0,-0.0275662468161183
1,3.85,-0.04010695364648004
1.25,-3.85,-7.683387063950886E-4
1.25,0,-0.021443857428029345
1.25,3.85,-0.03343295436621008
1.5,-3.85,0.0024742330230723697
1.5,0,-0.016946808955240922
1.5,3.85,-0.02834236365272752
1.75,-3.85,0.004168945943960667
1.75,0,-0.013986565069453949
1.75,3.85,-0.024763695432681865
2,-3.85,0.004074570006456335
2,0,-0.012997086814727943
2,3.85,-0.02323046643985166
2.2500000000000004,-3.85,0.006281349152531757
2.2500000000000004,0,-0.009649472113283097
2.2500000000000004,3.85,-0.019279162920557924
2.5,-3.85,0.005083451730969302
2.5,0,-0.009989221231562595
2.5,3.85,-0.019146613709047078
2.75,-3.85,0.00717304313302447
2.75,0,-0.006849947200998685
2.75,3.85,-0.01540485613026965
3,-3.85,0.006413928499665711
3,0,-0.007016159521283705
3,3.85,-0.01520254631632878
3.2500000000000004,-3.85,0.005393083779273167
3.2500000000000004,0,-0.007499670228775623
3.2500000000000004,3.85,-0.015334961487900811
3.5,-3.85,0.007086701678851726
3.5,0,-0.005032016983751553
3.5,3.85,-0.012379794740497718
3.75,-3.85,0.006570291935416084
3.75,0,-0.005188694471850941
3.75,3.85,-0.012287055825485615
4,-3.85,0.006058183284931795
4,0,-0.005427921278082226
4,3.85,-0.012339499473084548
4.25,-3.85,0.005502974131691707
4.25,0,-0.005882190635852325
4.25,3.85,-0.012726155416701801
4.500000000000001,-3.85,0.004890312488398885
4.500000000000001,0,-0.006321917754985196
4.500000000000001,3.85,-0.013074870106421443
4.75,-3.85,0.004189667113473072
4.75,0,-0.006992062312264569
4.75,3.85,-0.013760089955790311
5,-3.85,0.0037384028797682878
5,0,-0.007557196466622562
5,3.85,-0.014454904275047753
5.25,-3.85,0.0020183088346390488
5.25,0,-0.009901903692936087
5.25,3.85,-0.017298492740312144
5.5,-3.85,0.0018620319328232493
5.5,0,-0.010045998573205206
5.5,3.85,-0.017559471403875593
5.75,-3.85,0.001637083746200363
5.75,0,-0.01065572950992738
5.75,3.85,-0.018601494534273122
6,-3.85,-4.5046532895298697E-4
6,0,-0.013908386792150396
6,3.85,-0.022920290354127293
