,,,-49.00800437E-3,20.0000000,,,,,-49.00800437E-3,20.20000076,,,,,-49.00800437E-3,20.0000000,,,,,-49.00800437E-3,20.20000076,
,,,-48.99200425E-3,20.39999962,,,,,-48.99200425E-3,20.20000076,,,,,-48.99200425E-3,20.20000076,,,,,-48.99200425E-3,20.20000076,
,,,-48.97600412E-3,20.0000000,,,,,-48.97600412E-3,20.20000076,,,,,-48.97600412E-3,20.0000000,,,,,-48.97600412E-3,20.20000076,
,,,-48.96000400E-3,20.39999962,,,,,-48.96000400E-3,20.20000076,,,,,-48.96000400E-3,20.20000076,,,,,-48.96000400E-3,20.20000076,
,,,-48.94400388E-3,20.0000000,,,,,-48.94400388E-3,20.39999962,,,,,-48.94400388E-3,20.0000000,,,,,-48.94400388E-3,20.20000076,
,,,-48.92800376E-3,20.39999962,,,,,-48.92800376E-3,20.20000076,,,,,-48.92800376E-3,20.20000076,,,,,-48.92800376E-3,20.20000076,
,,,-48.91200364E-3,20.0000000,,,,,-48.91200364E-3,20.20000076,,,,,-48.91200364E-3,19.8000011,,,,,-48.91200364E-3,20.20000076,
,,,-48.89600351E-3,20.39999962,,,,,-48.89600351E-3,20.20000076,,,,,-48.89600351E-3,20.39999962,,,,,-48.89600351E-3,20.20000076,
,,,-48.88000339E-3,20.0000000,,,,,-48.88000339E-3,20.20000076,,,,,-48.88000339E-3,20.0000000,,,,,-48.88000339E-3,20.20000076,
,,,-48.86400327E-3,20.39999962,,,,,-48.86400327E-3,20.20000076,,,,,-48.86400327E-3,20.39999962,,,,,-48.86400327E-3,20.20000076,
,,,-48.84800315E-3,20.0000000,,,,,-48.84800315E-3,20.20000076,,,,,-48.84800315E-3,19.8000011,,,,,-48.84800315E-3,20.20000076,
,,,-48.83200303E-3,20.39999962,,,,,-48.83200303E-3,20.20000076,,,,,-48.83200303E-3,20.20000076,,,,,-48.83200303E-3,20.20000076,
,,,-48.81600291E-3,20.0000000,,,,,-48.81600291E-3,20.20000076,,,,,-48.81600291E-3,19.8000011,,,,,-48.81600291E-3,20.20000076,
,,,-48.80000278E-3,20.39999962,,,,,-48.80000278E-3,20.20000076,,,,,-48.80000278E-3,20.20000076,,,,,-48.80000278E-3,20.20000076,
,,,-48.78400266E-3,20.0000000,,,,,-48.78400266E-3,20.20000076,,,,,-48.78400266E-3,20.0000000,,,,,-48.78400266E-3,20.0000000,
,,,-48.76800254E-3,20.39999962,,,,,-48.76800254E-3,20.39999962,,,,,-48.76800254E-3,20.20000076,,,,,-48.76800254E-3,20.20000076,
,,,-48.75200242E-3,20.0000000,,,,,-48.75200242E-3,20.20000076,,,,,-48.75200242E-3,20.0000000,,,,,-48.75200242E-3,20.0000000,
,,,-48.73600602E-3,20.39999962,,,,,-48.73600602E-3,20.20000076,,,,,-48.73600602E-3,20.39999962,,,,,-48.73600602E-3,20.20000076,
,,,-48.72000590E-3,20.0000000,,,,,-48.72000590E-3,20.20000076,,,,,-48.72000590E-3,19.8000011,,,,,-48.72000590E-3,20.0000000,
,,,-48.70400578E-3,20.39999962,,,,,-48.70400578E-3,20.20000076,,,,,-48.70400578E-3,20.39999962,,,,,-48.70400578E-3,20.20000076,
,,,-48.68800566E-3,20.0000000,,,,,-48.68800566E-3,20.20000076,,,,,-48.68800566E-3,20.0000000,,,,,-48.68800566E-3,20.20000076,
,,,-48.67200553E-3,20.39999962,,,,,-48.67200553E-3,20.20000076,,,,,-48.67200553E-3,20.20000076,,,,,-48.67200553E-3,20.20000076,
,,,-48.65600541E-3,20.0000000,,,,,-48.65600541E-3,20.20000076,,,,,-48.65600541E-3,20.0000000,,,,,-48.65600541E-3,20.20000076,
,,,-48.64000529E-3,20.39999962,,,,,-48.64000529E-3,20.20000076,,,,,-48.64000529E-3,20.20000076,,,,,-48.64000529E-3,20.20000076,
,,,-48.62400517E-3,20.0000000,,,,,-48.62400517E-3,20.20000076,,,,,-48.62400517E-3,20.0000000,,,,,-48.62400517E-3,20.20000076,
,,,-48.60800505E-3,20.39999962,,,,,-48.60800505E-3,20.20000076,,,,,-48.60800505E-3,20.20000076,,,,,-48.60800505E-3,20.20000076,
,,,-48.59200493E-3,20.0000000,,,,,-48.59200493E-3,20.20000076,,,,,-48.59200493E-3,20.0000000,,,,,-48.59200493E-3,20.20000076,
,,,-48.57600480E-3,20.39999962,,,,,-48.57600480E-3,20.20000076,,,,,-48.57600480E-3,20.39999962,,,,,-48.57600480E-3,20.0000000,
,,,-48.56000468E-3,20.0000000,,,,,-48.56000468E-3,20.20000076,,,,,-48.56000468E-3,20.0000000,,,,,-48.56000468E-3,20.20000076,
,,,-48.54400456E-3,20.39999962,,,,,-48.54400456E-3,20.20000076,,,,,-48.54400456E-3,20.39999962,,,,,-48.54400456E-3,20.20000076,
,,,-48.52800444E-3,20.0000000,,,,,-48.52800444E-3,20.20000076,,,,,-48.52800444E-3,20.0000000,,,,,-48.52800444E-3,20.20000076,
,,,-48.51200432E-3,20.39999962,,,,,-48.51200432E-3,20.20000076,,,,,-48.51200432E-3,20.39999962,,,,,-48.51200432E-3,20.0000000,
,,,-48.49600419E-3,20.0000000,,,,,-48.49600419E-3,20.20000076,,,,,-48.49600419E-3,20.0000000,,,,,-48.49600419E-3,20.20000076,
,,,-48.48000407E-3,20.39999962,,,,,-48.48000407E-3,20.20000076,,,,,-48.48000407E-3,20.20000076,,,,,-48.48000407E-3,20.20000076,
,,,-48.46400395E-3,20.0000000,,,,,-48.46400395E-3,20.20000076,,,,,-48.46400395E-3,20.0000000,,,,,-48.46400395E-3,20.20000076,
,,,-48.44800383E-3,20.39999962,,,,,-48.44800383E-3,20.20000076,,,,,-48.44800383E-3,20.39999962,,,,,-48.44800383E-3,20.20000076,
,,,-48.43200371E-3,20.0000000,,,,,-48.43200371E-3,20.20000076,,,,,-48.43200371E-3,20.0000000,,,,,-48.43200371E-3,20.20000076,
,,,-48.41600358E-3,20.39999962,,,,,-48.41600358E-3,20.20000076,,,,,-48.41600358E-3,20.20000076,,,,,-48.41600358E-3,20.20000076,
,,,-48.40000346E-3,20.0000000,,,,,-48.40000346E-3,20.20000076,,,,,-48.40000346E-3,20.0000000,,,,,-48.40000346E-3,20.20000076,
,,,-48.38400334E-3,20.39999962,,,,,-48.38400334E-3,20.20000076,,,,,-48.38400334E-3,20.20000076,,,,,-48.38400334E-3,20.20000076,
,,,-48.36800322E-3,20.0000000,,,,,-48.36800322E-3,20.20000076,,,,,-48.36800322E-3,20.0000000,,,,,-48.36800322E-3,20.20000076,
,,,-48.35200310E-3,20.39999962,,,,,-48.35200310E-3,20.20000076,,,,,-48.35200310E-3,20.20000076,,,,,-48.35200310E-3,20.20000076,
,,,-48.33600298E-3,20.0000000,,,,,-48.33600298E-3,20.20000076,,,,,-48.33600298E-3,20.0000000,,,,,-48.33600298E-3,20.0000000,
,,,-48.32000285E-3,20.39999962,,,,,-48.32000285E-3,20.20000076,,,,,-48.32000285E-3,20.39999962,,,,,-48.32000285E-3,20.20000076,
,,,-48.30400273E-3,20.0000000,,,,,-48.30400273E-3,20.20000076,,,,,-48.30400273E-3,20.0000000,,,,,-48.30400273E-3,20.20000076,
,,,-48.28800261E-3,20.39999962,,,,,-48.28800261E-3,20.20000076,,,,,-48.28800261E-3,20.20000076,,,,,-48.28800261E-3,20.0000000,
,,,-48.27200249E-3,20.0000000,,,,,-48.27200249E-3,20.20000076,,,,,-48.27200249E-3,19.8000011,,,,,-48.27200249E-3,20.20000076,
,,,-48.25600609E-3,20.39999962,,,,,-48.25600609E-3,20.20000076,,,,,-48.25600609E-3,20.39999962,,,,,-48.25600609E-3,20.20000076,
,,,-48.24000597E-3,20.0000000,,,,,-48.24000597E-3,20.20000076,,,,,-48.24000597E-3,20.0000000,,,,,-48.24000597E-3,20.0000000,
,,,-48.22400585E-3,20.39999962,,,,,-48.22400585E-3,20.20000076,,,,,-48.22400585E-3,20.20000076,,,,,-48.22400585E-3,20.0000000,
,,,-48.20800573E-3,20.0000000,,,,,-48.20800573E-3,20.20000076,,,,,-48.20800573E-3,19.8000011,,,,,-48.20800573E-3,20.0000000,
,,,-48.19200560E-3,20.39999962,,,,,-48.19200560E-3,20.20000076,,,,,-48.19200560E-3,20.20000076,,,,,-48.19200560E-3,20.20000076,
,,,-48.17600548E-3,20.0000000,,,,,-48.17600548E-3,20.20000076,,,,,-48.17600548E-3,20.0000000,,,,,-48.17600548E-3,20.0000000,
,,,-48.16000536E-3,20.39999962,,,,,-48.16000536E-3,20.20000076,,,,,-48.16000536E-3,20.20000076,,,,,-48.16000536E-3,20.20000076,
,,,-48.14400524E-3,20.0000000,,,,,-48.14400524E-3,20.20000076,,,,,-48.14400524E-3,20.0000000,,,,,-48.14400524E-3,20.20000076,
,,,-48.12800512E-3,20.39999962,,,,,-48.12800512E-3,20.20000076,,,,,-48.12800512E-3,20.39999962,,,,,-48.12800512E-3,20.20000076,
,,,-48.11200500E-3,20.0000000,,,,,-48.11200500E-3,20.20000076,,,,,-48.11200500E-3,20.0000000,,,,,-48.11200500E-3,20.20000076,
,,,-48.09600487E-3,20.39999962,,,,,-48.09600487E-3,20.20000076,,,,,-48.09600487E-3,20.20000076,,,,,-48.09600487E-3,20.0000000,
,,,-48.08000475E-3,20.0000000,,,,,-48.08000475E-3,20.20000076,,,,,-48.08000475E-3,20.0000000,,,,,-48.08000475E-3,20.20000076,
,,,-48.06400463E-3,20.39999962,,,,,-48.06400463E-3,20.20000076,,,,,-48.06400463E-3,20.20000076,,,,,-48.06400463E-3,20.20000076,
,,,-48.04800451E-3,20.0000000,,,,,-48.04800451E-3,20.20000076,,,,,-48.04800451E-3,20.0000000,,,,,-48.04800451E-3,20.20000076,
,,,-48.03200439E-3,20.39999962,,,,,-48.03200439E-3,20.20000076,,,,,-48.03200439E-3,20.20000076,,,,,-48.03200439E-3,20.0000000,
,,,-48.01600426E-3,20.0000000,,,,,-48.01600426E-3,20.20000076,,,,,-48.01600426E-3,20.0000000,,,,,-48.01600426E-3,20.20000076,
,,,-48.00000414E-3,20.39999962,,,,,-48.00000414E-3,20.20000076,,,,,-48.00000414E-3,20.39999962,,,,,-48.00000414E-3,20.0000000,
,,,-47.98400402E-3,20.0000000,,,,,-47.98400402E-3,20.20000076,,,,,-47.98400402E-3,20.0000000,,,,,-47.98400402E-3,20.20000076,
,,,-47.96800390E-3,20.39999962,,,,,-47.96800390E-3,20.20000076,,,,,-47.96800390E-3,20.20000076,,,,,-47.96800390E-3,20.20000076,
,,,-47.95200378E-3,20.0000000,,,,,-47.95200378E-3,20.20000076,,,,,-47.95200378E-3,19.8000011,,,,,-47.95200378E-3,20.20000076,
,,,-47.93600366E-3,20.39999962,,,,,-47.93600366E-3,20.20000076,,,,,-47.93600366E-3,20.39999962,,,,,-47.93600366E-3,20.0000000,
,,,-47.92000353E-3,20.0000000,,,,,-47.92000353E-3,20.20000076,,,,,-47.92000353E-3,20.0000000,,,,,-47.92000353E-3,20.20000076,
,,,-47.90400341E-3,20.39999962,,,,,-47.90400341E-3,20.20000076,,,,,-47.90400341E-3,20.20000076,,,,,-47.90400341E-3,20.20000076,
,,,-47.88800329E-3,20.0000000,,,,,-47.88800329E-3,20.20000076,,,,,-47.88800329E-3,20.0000000,,,,,-47.88800329E-3,20.0000000,
,,,-47.87200317E-3,20.39999962,,,,,-47.87200317E-3,20.20000076,,,,,-47.87200317E-3,20.20000076,,,,,-47.87200317E-3,20.20000076,
,,,-47.85600305E-3,20.0000000,,,,,-47.85600305E-3,20.20000076,,,,,-47.85600305E-3,20.0000000,,,,,-47.85600305E-3,20.0000000,
,,,-47.84000292E-3,20.39999962,,,,,-47.84000292E-3,20.20000076,,,,,-47.84000292E-3,20.20000076,,,,,-47.84000292E-3,20.0000000,
,,,-47.82400280E-3,20.0000000,,,,,-47.82400280E-3,20.20000076,,,,,-47.82400280E-3,20.0000000,,,,,-47.82400280E-3,20.20000076,
,,,-47.80800268E-3,20.39999962,,,,,-47.80800268E-3,20.20000076,,,,,-47.80800268E-3,20.39999962,,,,,-47.80800268E-3,20.0000000,
,,,-47.79200256E-3,20.0000000,,,,,-47.79200256E-3,20.20000076,,,,,-47.79200256E-3,20.0000000,,,,,-47.79200256E-3,20.20000076,
,,,-47.77600244E-3,20.39999962,,,,,-47.77600244E-3,20.20000076,,,,,-47.77600244E-3,20.20000076,,,,,-47.77600244E-3,20.20000076,
,,,-47.76000604E-3,20.0000000,,,,,-47.76000604E-3,20.20000076,,,,,-47.76000604E-3,20.0000000,,,,,-47.76000604E-3,20.0000000,
,,,-47.74400592E-3,20.39999962,,,,,-47.74400592E-3,20.20000076,,,,,-47.74400592E-3,20.20000076,,,,,-47.74400592E-3,20.0000000,
,,,-47.72800580E-3,20.0000000,,,,,-47.72800580E-3,20.20000076,,,,,-47.72800580E-3,20.0000000,,,,,-47.72800580E-3,20.20000076,
,,,-47.71200567E-3,20.39999962,,,,,-47.71200567E-3,20.20000076,,,,,-47.71200567E-3,20.39999962,,,,,-47.71200567E-3,20.0000000,
,,,-47.69600555E-3,20.0000000,,,,,-47.69600555E-3,20.20000076,,,,,-47.69600555E-3,19.8000011,,,,,-47.69600555E-3,20.0000000,
,,,-47.68000543E-3,20.39999962,,,,,-47.68000543E-3,20.39999962,,,,,-47.68000543E-3,20.20000076,,,,,-47.68000543E-3,20.0000000,
,,,-47.66400531E-3,20.0000000,,,,,-47.66400531E-3,20.20000076,,,,,-47.66400531E-3,19.8000011,,,,,-47.66400531E-3,20.20000076,
,,,-47.64800519E-3,20.39999962,,,,,-47.64800519E-3,20.20000076,,,,,-47.64800519E-3,20.20000076,,,,,-47.64800519E-3,20.20000076,
,,,-47.63200507E-3,20.0000000,,,,,-47.63200507E-3,20.20000076,,,,,-47.63200507E-3,20.0000000,,,,,-47.63200507E-3,20.20000076,
,,,-47.61600494E-3,20.39999962,,,,,-47.61600494E-3,20.20000076,,,,,-47.61600494E-3,20.20000076,,,,,-47.61600494E-3,20.20000076,
,,,-47.60000482E-3,20.0000000,,,,,-47.60000482E-3,20.20000076,,,,,-47.60000482E-3,20.0000000,,,,,-47.60000482E-3,20.20000076,
,,,-47.58400470E-3,20.39999962,,,,,-47.58400470E-3,20.20000076,,,,,-47.58400470E-3,20.39999962,,,,,-47.58400470E-3,20.20000076,
,,,-47.56800458E-3,20.0000000,,,,,-47.56800458E-3,20.20000076,,,,,-47.56800458E-3,20.0000000,,,,,-47.56800458E-3,20.20000076,
,,,-47.55200446E-3,20.39999962,,,,,-47.55200446E-3,20.20000076,,,,,-47.55200446E-3,20.20000076,,,,,-47.55200446E-3,20.20000076,
,,,-47.53600433E-3,20.0000000,,,,,-47.53600433E-3,20.20000076,,,,,-47.53600433E-3,19.8000011,,,,,-47.53600433E-3,20.20000076,
,,,-47.52000421E-3,20.39999962,,,,,-47.52000421E-3,20.20000076,,,,,-47.52000421E-3,20.20000076,,,,,-47.52000421E-3,20.0000000,
,,,-47.50400409E-3,20.0000000,,,,,-47.50400409E-3,20.20000076,,,,,-47.50400409E-3,20.0000000,,,,,-47.50400409E-3,20.20000076,
,,,-47.48800397E-3,20.39999962,,,,,-47.48800397E-3,20.20000076,,,,,-47.48800397E-3,20.20000076,,,,,-47.48800397E-3,20.20000076,
,,,-47.47200385E-3,20.0000000,,,,,-47.47200385E-3,20.20000076,,,,,-47.47200385E-3,20.0000000,,,,,-47.47200385E-3,20.20000076,
,,,-47.45600373E-3,20.39999962,,,,,-47.45600373E-3,20.20000076,,,,,-47.45600373E-3,20.20000076,,,,,-47.45600373E-3,20.0000000,
,,,-47.44000360E-3,20.0000000,,,,,-47.44000360E-3,20.20000076,,,,,-47.44000360E-3,20.0000000,,,,,-47.44000360E-3,20.20000076,
,,,-47.42400348E-3,20.39999962,,,,,-47.42400348E-3,20.20000076,,,,,-47.42400348E-3,20.39999962,,,,,-47.42400348E-3,20.20000076,
,,,-47.40800336E-3,20.0000000,,,,,-47.40800336E-3,20.20000076,,,,,-47.40800336E-3,19.8000011,,,,,-47.40800336E-3,20.0000000,
,,,-47.39200324E-3,20.39999962,,,,,-47.39200324E-3,20.20000076,,,,,-47.39200324E-3,20.20000076,,,,,-47.39200324E-3,20.20000076,
,,,-47.37600312E-3,20.0000000,,,,,-47.37600312E-3,20.20000076,,,,,-47.37600312E-3,20.0000000,,,,,-47.37600312E-3,20.20000076,
,,,-47.36000299E-3,20.39999962,,,,,-47.36000299E-3,20.20000076,,,,,-47.36000299E-3,20.20000076,,,,,-47.36000299E-3,20.0000000,
,,,-47.34400287E-3,20.0000000,,,,,-47.34400287E-3,20.20000076,,,,,-47.34400287E-3,20.0000000,,,,,-47.34400287E-3,20.0000000,
,,,-47.32800275E-3,20.39999962,,,,,-47.32800275E-3,20.20000076,,,,,-47.32800275E-3,20.39999962,,,,,-47.32800275E-3,20.20000076,
,,,-47.31200263E-3,20.0000000,,,,,-47.31200263E-3,20.20000076,,,,,-47.31200263E-3,20.0000000,,,,,-47.31200263E-3,20.0000000,
